Date,Description,Amount,Transaction Type,Category,Account Name
2023-03-01,Biweekly Paycheck,2006.3526922763342,credit,Paycheck,Checking
2023-03-01,Amazon,12.954222254154617,debit,Shopping,Platinum Card
2023-03-04,Netflix,11.999224762943264,debit,Television,Platinum Card
2023-03-04,Grocery Store,90.30643341123437,debit,Groceries,Silver Card
2023-03-04,Mortgage Payment,1116.4914877944282,debit,Mortgage & Rent,Checking
2023-03-05,Fancy Restaurant,7.152702440522156,debit,Restaurants,Silver Card
2023-03-06,Credit Card Payment,484.252358743842,debit,Credit Card Payment,Checking
2023-03-08,Gas Company,49.12988556822351,debit,Utilities,Checking
2023-03-08,BP,34.50120695107736,debit,Gas & Fuel,Platinum Card
2023-03-08,Amazon,27.393427049518483,debit,Shopping,Platinum Card
2023-03-09,Spotify,10.58463814618642,debit,Music,Platinum Card
2023-03-12,Bakery Place,3.0186259322887556,debit,Restaurants,Platinum Card
2023-03-12,Phone Company,65.6187710800838,debit,Mobile Phone,Checking
2023-03-13,Credit Card Payment,527.9643513198561,credit,Credit Card Payment,Platinum Card
2023-03-13,Credit Card Payment,303.1666725209927,credit,Credit Card Payment,Silver Card
2023-03-14,Credit Card Payment,299.3645322937241,debit,Credit Card Payment,Checking
2023-03-14,Brunch Restaurant,7.9217722415492,debit,Restaurants,Platinum Card
2023-03-14,Credit Card Payment,301.59940068184244,debit,Credit Card Payment,Checking
2023-03-15,Biweekly Paycheck,2024.4639645107711,credit,Paycheck,Checking
2023-03-15,Power Company,61.79529935745222,debit,Utilities,Checking
2023-03-18,Best Buy,313.6555560961289,debit,Electronics & Software,Platinum Card
2023-03-18,Grocery Store,15.78269426162424,debit,Groceries,Platinum Card
2023-03-19,Amazon,14.248230342896813,debit,Shopping,Platinum Card
2023-03-19,City Water Charges,34.15178386508382,debit,Utilities,Checking
2023-03-20,State Farm,73.1540533779025,debit,Auto Insurance,Checking
2023-03-22,BP,37.52035523498174,debit,Gas & Fuel,Platinum Card
2023-03-23,Starbucks,5.1553558234389705,debit,Coffee Shops,Platinum Card
2023-03-25,Internet Service Provider,74.08977096716944,debit,Internet,Checking
2023-03-26,Amazon,15.824316907272273,debit,Shopping,Platinum Card
2023-03-27,Grocery Store,4.52355866247822,debit,Groceries,Platinum Card
2023-03-27,Brewing Company,50.570952423173324,debit,Alcohol & Bars,Platinum Card
2023-03-29,Biweekly Paycheck,1977.5985868397415,credit,Paycheck,Checking
2023-03-30,Starbucks,12.886310795471413,debit,Coffee Shops,Platinum Card
2023-03-31,Credit Card Payment,951.2904668756299,credit,Credit Card Payment,Platinum Card
2023-04-01,Credit Card Payment,1497.6600019111083,debit,Credit Card Payment,Checking
2023-04-01,Credit Card Payment,582.3760890888708,credit,Credit Card Payment,Platinum Card
2023-04-01,Amazon,13.289809271361172,debit,Shopping,Platinum Card
2023-04-02,Mortgage Payment,1117.8425963249013,debit,Mortgage & Rent,Checking
2023-04-04,Grocery Store,5.717392352958907,debit,Groceries,Platinum Card
2023-04-04,Netflix,11.556077525666296,debit,Television,Platinum Card
2023-04-04,Amazon,34.38116282152603,debit,Shopping,Platinum Card
2023-04-06,Amazon,27.403936325709296,debit,Shopping,Platinum Card
2023-04-08,Gas Company,29.959770546348953,debit,Utilities,Checking
2023-04-09,Credit Card Payment,434.74247051838296,debit,Credit Card Payment,Checking
2023-04-09,Grocery Store,11.064319767903777,debit,Groceries,Platinum Card
2023-04-09,Barbershop,30.078810250662908,debit,Haircut,Platinum Card
2023-04-09,Spotify,10.272067914842163,debit,Music,Platinum Card
2023-04-10,Phone Company,65.6307918602835,debit,Mobile Phone,Checking
2023-04-12,Best Buy,43.94287278527887,debit,Electronics & Software,Silver Card
2023-04-12,Grocery Store,41.13196255320306,debit,Groceries,Platinum Card
2023-04-12,Biweekly Paycheck,2027.2126329148007,credit,Paycheck,Checking
2023-04-13,Grocery Store,16.87304582105564,debit,Groceries,Platinum Card
2023-04-13,Vietnamese Restaurant,21.413453355425588,debit,Restaurants,Platinum Card
2023-04-13,QuikTrip,39.702022994202196,debit,Gas & Fuel,Platinum Card
2023-04-15,Power Company,60.52431833732339,debit,Utilities,Checking
2023-04-16,City Water Charges,36.357590179806635,debit,Utilities,Checking
2023-04-18,Credit Card Payment,451.34848821865813,credit,Credit Card Payment,Platinum Card
2023-04-18,Credit Card Payment,627.8214729296851,credit,Credit Card Payment,Silver Card
2023-04-18,State Farm,72.87795176700781,debit,Auto Insurance,Checking
2023-04-19,Credit Card Payment,612.7935904019274,debit,Credit Card Payment,Checking
2023-04-19,Grocery Store,10.70441275896157,debit,Groceries,Platinum Card
2023-04-22,Brewing Company,14.890220994545336,debit,Alcohol & Bars,Silver Card
2023-04-22,Greek Restaurant,68.05712267783689,debit,Restaurants,Silver Card
2023-04-23,Hardware Store,29.16960114402727,debit,Home Improvement,Silver Card
2023-04-25,Internet Service Provider,76.92032026248063,debit,Internet,Checking
2023-04-26,Biweekly Paycheck,2002.7447946273548,credit,Paycheck,Checking
2023-04-27,American Tavern,14.776291438195276,debit,Restaurants,Silver Card
2023-04-27,Credit Card Payment,267.2550481313983,credit,Credit Card Payment,Silver Card
2023-04-27,Brewing Company,40.84972907428663,debit,Alcohol & Bars,Platinum Card
2023-04-29,Grocery Store,5.7082880923442225,debit,Groceries,Platinum Card
2023-04-29,Credit Card Payment,278.43381479658206,debit,Credit Card Payment,Checking
2023-04-30,BP,39.597907992834614,debit,Gas & Fuel,Platinum Card
2023-05-01,Amazon,13.70945539483735,debit,Shopping,Platinum Card
2023-05-02,Mortgage Payment,1096.2674649981227,debit,Mortgage & Rent,Checking
2023-05-03,Credit Card Payment,739.5016984767002,debit,Credit Card Payment,Checking
2023-05-04,Netflix,14.497923665864278,debit,Television,Platinum Card
2023-05-06,Amazon,17.370638271750334,debit,Shopping,Platinum Card
2023-05-07,Amazon,38.26102738514787,debit,Shopping,Platinum Card
2023-05-09,Target,3.2749164629172136,debit,Shopping,Platinum Card
2023-05-09,Spotify,10.611007362325193,debit,Music,Platinum Card
2023-05-09,Gas Company,29.96307485166328,debit,Utilities,Checking
2023-05-09,Best Buy,338.49567521628455,debit,Electronics & Software,Platinum Card
2023-05-10,Biweekly Paycheck,2020.8143684267022,credit,Paycheck,Checking
2023-05-10,Best Buy,22.151675605970848,debit,Electronics & Software,Silver Card
2023-05-10,Phone Company,66.62569702953095,debit,Mobile Phone,Checking
2023-05-13,Credit Card Payment,466.47315206115616,debit,Credit Card Payment,Checking
2023-05-13,QuikTrip,35.548133975437736,debit,Gas & Fuel,Silver Card
2023-05-13,Fancy Restaurant,99.45651076410444,debit,Restaurants,Silver Card
2023-05-13,Greek Restaurant,22.834248501537456,debit,Restaurants,Silver Card
2023-05-14,Grocery Store,2.0154020173980842,debit,Groceries,Silver Card
2023-05-15,Power Company,57.39269760504264,debit,Utilities,Checking
2023-05-17,City Water Charges,34.471357216868896,debit,Utilities,Checking
2023-05-17,Credit Card Payment,589.4844082959753,credit,Credit Card Payment,Platinum Card
2023-05-20,Credit Card Payment,410.3512174638298,debit,Credit Card Payment,Checking
2023-05-20,State Farm,77.71195976830494,debit,Auto Insurance,Checking
2023-05-20,American Tavern,32.321379662796254,debit,Restaurants,Silver Card
2023-05-24,Credit Card Payment,760.4544901232385,credit,Credit Card Payment,Silver Card
2023-05-24,Hardware Store,28.119172315270852,debit,Home Improvement,Platinum Card
2023-05-24,Biweekly Paycheck,2010.9842351220286,credit,Paycheck,Checking
2023-05-24,Brunch Restaurant,8.076152612500605,debit,Restaurants,Platinum Card
2023-05-25,QuikTrip,37.44465306144728,debit,Gas & Fuel,Platinum Card
2023-05-25,Hardware Store,31.566808072747214,debit,Home Improvement,Platinum Card
2023-05-27,Mexican Restaurant,34.9703442585252,debit,Restaurants,Platinum Card
2023-05-28,Credit Card Payment,786.2879644631151,debit,Credit Card Payment,Checking
2023-05-30,Internet Service Provider,72.24477900761548,debit,Internet,Checking
2023-05-30,American Tavern,35.176058741410976,debit,Restaurants,Platinum Card
2023-06-01,Amazon,13.328172836887891,debit,Shopping,Platinum Card
2023-06-03,Credit Card Payment,260.97543100124824,credit,Credit Card Payment,Platinum Card
2023-06-03,Starbucks,2.7244505787494595,debit,Coffee Shops,Platinum Card
2023-06-03,Mortgage Payment,1058.854365712634,debit,Mortgage & Rent,Checking
2023-06-04,Barbershop,29.972929802969382,debit,Haircut,Platinum Card
2023-06-04,Netflix,13.43578240249408,debit,Television,Platinum Card
2023-06-05,Grocery Store,23.3529539661185,debit,Groceries,Platinum Card
2023-06-05,Mexican Restaurant,24.558668785541418,debit,Restaurants,Platinum Card
2023-06-06,Starbucks,3.9243570021863365,debit,Coffee Shops,Platinum Card
2023-06-06,Grocery Store,5.652798131060368,debit,Groceries,Platinum Card
2023-06-07,Credit Card Payment,468.03630795033314,debit,Credit Card Payment,Checking
2023-06-07,Biweekly Paycheck,2037.0254086917741,credit,Paycheck,Checking
2023-06-07,Gas Company,29.857466327979036,debit,Utilities,Checking
2023-06-09,Spotify,10.560485812187753,debit,Music,Platinum Card
2023-06-12,Phone Company,65.67942730400402,debit,Mobile Phone,Checking
2023-06-13,Credit Card Payment,156.6382258609282,credit,Credit Card Payment,Platinum Card
2023-06-13,Credit Card Payment,151.37959240739607,debit,Credit Card Payment,Checking
2023-06-14,Grocery Store,10.886060009884671,debit,Groceries,Silver Card
2023-06-15,BP,32.51758422593184,debit,Gas & Fuel,Silver Card
2023-06-17,City Water Charges,34.322360899165,debit,Utilities,Checking
2023-06-17,Power Company,58.6530121190427,debit,Utilities,Checking
2023-06-18,Brewing Company,14.550684594454937,debit,Alcohol & Bars,Silver Card
2023-06-18,Shell,42.60696860472554,debit,Gas & Fuel,Silver Card
2023-06-19,State Farm,74.88060134913316,debit,Auto Insurance,Checking
2023-06-20,Credit Card Payment,369.060762656922,debit,Credit Card Payment,Checking
2023-06-20,Mike's Construction Co.,9160.765070062367,debit,Home Improvement,Checking
2023-06-20,Credit Card Payment,101.94791003871842,credit,Credit Card Payment,Silver Card
2023-06-21,Credit Card Payment,99.85373866884106,debit,Credit Card Payment,Checking
2023-06-21,Biweekly Paycheck,2037.9064117587181,credit,Paycheck,Checking
2023-06-24,Brewing Company,15.58583952336702,debit,Alcohol & Bars,Silver Card
2023-06-28,BP,30.828430519160612,debit,Gas & Fuel,Silver Card
2023-06-30,Internet Service Provider,76.20203355778199,debit,Internet,Checking
2023-07-01,Starbucks,7.005127438040798,debit,Coffee Shops,Silver Card
2023-07-01,Grocery Store,98.83997483984274,debit,Groceries,Silver Card
2023-07-01,Hawaiian Grill,24.81527387667085,debit,Restaurants,Silver Card
2023-07-01,Thai Restaurant,24.248296265633897,debit,Restaurants,Silver Card
2023-07-01,Amazon,12.926000923225065,debit,Shopping,Platinum Card
2023-07-02,Mortgage Payment,1091.0159751774468,debit,Mortgage & Rent,Checking
2023-07-02,Hardware Store,234.25322752497735,debit,Home Improvement,Platinum Card
2023-07-04,Netflix,13.444096934501475,debit,Television,Platinum Card
2023-07-05,Biweekly Paycheck,2236.1150604412915,credit,Paycheck,Checking
2023-07-05,Brewing Company,19.048189247724757,debit,Alcohol & Bars,Silver Card
2023-07-06,Grocery Store,91.75799909409736,debit,Groceries,Platinum Card
2023-07-06,Greek Restaurant,22.84125856883598,debit,Restaurants,Platinum Card
2023-07-06,Credit Card Payment,229.4656896980119,credit,Credit Card Payment,Silver Card
2023-07-07,Hardware Store,104.2287028138288,debit,Home Improvement,Platinum Card
2023-07-08,Credit Card Payment,308.0023562383411,debit,Credit Card Payment,Checking
2023-07-08,Credit Card Payment,212.56399213382647,debit,Credit Card Payment,Checking
2023-07-09,Credit Card Payment,544.0008388008262,credit,Credit Card Payment,Platinum Card
2023-07-09,Spotify,10.71115047983004,debit,Music,Platinum Card
2023-07-10,Phone Company,64.00380252115235,debit,Mobile Phone,Checking
2023-07-10,Gas Company,29.696954698054054,debit,Utilities,Checking
2023-07-15,Grocery Store,87.12189130448482,debit,Groceries,Silver Card
2023-07-16,Amazon,89.73904369056172,debit,Shopping,Platinum Card
2023-07-16,Power Company,59.67591782005802,debit,Utilities,Checking
2023-07-17,City Water Charges,35.58186298816449,debit,Utilities,Checking
2023-07-18,Brunch Restaurant,8.510555456907431,debit,Restaurants,Platinum Card
2023-07-18,Grocery Store,30.23539511681054,debit,Groceries,Platinum Card
2023-07-18,State Farm,72.78432822152334,debit,Auto Insurance,Checking
2023-07-18,Credit Card Payment,791.9338895626103,debit,Credit Card Payment,Checking
2023-07-18,BP,35.34450501574741,debit,Gas & Fuel,Silver Card
2023-07-19,Credit Card Payment,115.70365917484732,credit,Credit Card Payment,Platinum Card
2023-07-19,Biweekly Paycheck,2210.675214850858,credit,Paycheck,Checking
2023-07-19,Mexican Restaurant,27.896692591952057,debit,Restaurants,Platinum Card
2023-07-22,Thai Restaurant,26.378078120174706,debit,Restaurants,Silver Card
2023-07-22,Credit Card Payment,253.31184205141574,credit,Credit Card Payment,Silver Card
2023-07-23,Credit Card Payment,258.7732235248001,debit,Credit Card Payment,Checking
2023-07-24,Starbucks,2.5906672064381633,debit,Coffee Shops,Silver Card
2023-07-27,Barbershop,29.870012574260254,debit,Haircut,Silver Card
2023-07-28,Hardware Store,45.183594934079316,debit,Home Improvement,Platinum Card
2023-07-29,Fancy Restaurant,43.899432696014074,debit,Restaurants,Silver Card
2023-07-29,Grocery Store,5.259709047912996,debit,Groceries,Platinum Card
2023-07-30,Grocery Store,15.701230770951277,debit,Groceries,Platinum Card
2023-07-30,Internet Service Provider,76.20286722483895,debit,Internet,Checking
2023-08-01,Amazon,12.982812043612624,debit,Shopping,Platinum Card
2023-08-02,Biweekly Paycheck,2306.7917945370145,credit,Paycheck,Checking
2023-08-02,Mortgage Payment,1075.4480009301428,debit,Mortgage & Rent,Checking
2023-08-03,American Tavern,24.792570856063932,debit,Restaurants,Platinum Card
2023-08-03,BP,36.9141634508947,debit,Gas & Fuel,Platinum Card
2023-08-03,Grocery Store,3.895279377290072,debit,Groceries,Platinum Card
2023-08-04,Netflix,14.137614030454834,debit,Television,Platinum Card
2023-08-05,Credit Card Payment,118.76988016535458,credit,Credit Card Payment,Silver Card
2023-08-05,Brewing Company,18.48073952033764,debit,Alcohol & Bars,Silver Card
2023-08-05,Credit Card Payment,342.13345912709656,credit,Credit Card Payment,Platinum Card
2023-08-06,Hardware Store,128.6864456083834,debit,Home Improvement,Checking
2023-08-06,Credit Card Payment,511.41953565462495,debit,Credit Card Payment,Checking
2023-08-06,Credit Card Payment,115.37987549286694,debit,Credit Card Payment,Checking
2023-08-08,Grocery Store,11.478453324611728,debit,Groceries,Silver Card
2023-08-09,Gas Company,30.318503989650264,debit,Utilities,Checking
2023-08-09,Spotify,10.556480335128189,debit,Music,Platinum Card
2023-08-12,Thai Restaurant,25.972567960217372,debit,Restaurants,Silver Card
2023-08-12,Phone Company,63.64848541523388,debit,Mobile Phone,Checking
2023-08-14,Starbucks,2.719898343272442,debit,Coffee Shops,Platinum Card
2023-08-15,Credit Card Payment,340.0647436092958,debit,Credit Card Payment,Checking
2023-08-15,Power Company,58.909272635675485,debit,Utilities,Checking
2023-08-16,Biweekly Paycheck,2238.0198765927657,credit,Paycheck,Checking
2023-08-16,City Water Charges,34.35400915317197,debit,Utilities,Checking
2023-08-17,American Tavern,3.5227253202676616,debit,Restaurants,Platinum Card
2023-08-17,Grocery Store,33.145511483226045,debit,Groceries,Platinum Card
2023-08-17,Credit Card Payment,88.27066039748979,credit,Credit Card Payment,Platinum Card
2023-08-17,Barbershop,18.804461795340405,debit,Haircut,Platinum Card
2023-08-19,Credit Card Payment,1258.0272449108286,debit,Credit Card Payment,Checking
2023-08-20,Starbucks,2.7295768416120025,debit,Coffee Shops,Platinum Card
2023-08-20,State Farm,78.63014962439276,debit,Auto Insurance,Checking
2023-08-21,Shell,35.69405798018407,debit,Gas & Fuel,Platinum Card
2023-08-23,Starbucks,2.6973536142644945,debit,Coffee Shops,Platinum Card
2023-08-25,Brunch Restaurant,39.49506573206644,debit,Restaurants,Platinum Card
2023-08-26,Hardware Store,67.88508596204343,debit,Home Improvement,Silver Card
2023-08-29,Starbucks,3.008506423563277,debit,Coffee Shops,Platinum Card
2023-08-30,Starbucks,2.7730693977829795,debit,Coffee Shops,Platinum Card
2023-08-30,Internet Service Provider,75.06233212462168,debit,Internet,Checking
2023-08-30,Biweekly Paycheck,2253.301011674414,credit,Paycheck,Checking
2023-08-31,BBQ Restaurant,43.13571473342672,debit,Restaurants,Silver Card
2023-08-31,Hardware Store,66.17114594776635,debit,Home Improvement,Platinum Card
2023-09-01,Amazon,12.903458545719069,debit,Shopping,Platinum Card
2023-09-03,Mortgage Payment,1086.067074239007,debit,Mortgage & Rent,Checking
2023-09-03,Fancy Restaurant,40.99870043634332,debit,Restaurants,Silver Card
2023-09-04,Netflix,13.523515558473324,debit,Television,Platinum Card
2023-09-05,Starbucks,3.7543054318191085,debit,Coffee Shops,Platinum Card
2023-09-06,Credit Card Payment,1376.2566199271319,credit,Credit Card Payment,Platinum Card
2023-09-06,Credit Card Payment,1416.9819237498107,debit,Credit Card Payment,Checking
2023-09-06,Credit Card Payment,492.39445580021817,debit,Credit Card Payment,Checking
2023-09-07,Brewing Company,13.127654560017355,debit,Alcohol & Bars,Platinum Card
2023-09-08,Brewing Company,18.77308408936122,debit,Alcohol & Bars,Platinum Card
2023-09-09,Grocery Store,64.36973919445664,debit,Groceries,Silver Card
2023-09-09,Shell,28.321844018562825,debit,Gas & Fuel,Platinum Card
2023-09-09,Hardware Store,26.535608018147865,debit,Home Improvement,Silver Card
